type,inputUser,inputGroup,action,modificationMode,name,specialDatesToDeleteList,specialCommentsToDeleteList,yearlyDatesToDeleteList,yearlyCommentsToDeleteList,businessDatesToDeleteList,businessCommentsToDeleteList,selected
calendar,MIGRATION,MIGRATION,modification,remove,STB,20261231,New Year's Eve,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,STB,20271231,New Year's Eve,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,STB,20280106,Epiphany,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,STB,20280525,Ascension Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKB,20201123,Labour Thanksgiving Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKB,20220919,Respect for the Aged Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKB,20230504,National Holiday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKB,20240108,Adults Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKB,20240429,Greenery Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKB,20270111,Adults Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKB,20270211,National Foundation Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKB,20270503,Constitution Memorial Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKB,20270719,Ocean Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKB,20290102,Bank Holiday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKB,20290108,Adults Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKB,20290716,Ocean Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKB,20300102,Bank Holiday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKB,20300320,Vernal Equinox Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKB,20320719,19 Jul 2032,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,LMP,20081127,27 Nov 2008,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LMP,20190704,04 Jul 2019,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LMP,20200120,20 Jan 2020,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LMP,20211125,25 Nov 2021,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LMP,20231009,09 Oct 2023,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LMP,20240219,19 Feb 2024,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20220415,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20230529,Whit Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20210810,First Day of Muharram,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,CME,20210906,Labor Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CME,20060220,Washington's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CME,20100906,Labor Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CME,20101125,Thanksgiving Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CME,20110422,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CME,20120528,Memorial Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNS,20260504,May Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNS,20261225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNS,20270531,Spring Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CED,20140101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CED,20160101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CME,20060529,Memorial Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CME,20060904,Labor Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CME,20070115,Martin Luther King's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CME,20070406,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLS,20220203,Second Day of Chinese New Year,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLS,20230124,Second Day of Chinese New Year,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNS,20280501,May Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CME,20240219,Washington's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CME,20240329,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CME,20250120,Martin Luther King's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CME,20250418,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CME,20261126,Thanksgiving Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYS,20170220,Washington's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYS,20170704,Independence Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYS,20180115,Martin Luther King's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20280803,Prophet Muhammad's Birthday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,JOB,20310428,Freedom Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNS,20310825,August Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LXS,20061229,Last Weekday of the Year,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LXS,20070101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CME,20271231,New Year's Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CME,20280904,Labor Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CME,20290528,Memorial Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,DUS,20140421,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYS,20190121,Martin Luther King's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYS,20200120,Martin Luther King's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYS,20201126,Thanksgiving Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYS,20210101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LXS,20070517,Ascension Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LXS,20081226,St. Stephen's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20050210,Bank Holiday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,NYS,20220117,Martin Luther King's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYS,20220415,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LXS,20100101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LXS,20110422,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20050421,Bank Holiday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20050523,Bank Holiday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20051103,Bank Holiday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20060202,Federal Territory Day Observed,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20061024,Hari Raya Puasa,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20061025,Hari Raya Puasa,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20070219,Chinese New Year Observed,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,KLS,20300204,Chinese New Year Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,DUS,20210101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,DUS,20210405,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CME,20221124,Thanksgiving Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CME,20221226,Christmas Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20170201,Federal Territory Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20170511,Wesak Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,LXS,20120406,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LXS,20130401,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LXS,20130520,Whit Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20070502,Wesak Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20080901,National Day Observed,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,DUS,20220415,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20180911,First Day of Muharram,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20190206,Second Day of Chinese New Year,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,LXS,20141226,St. Stephen's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LXS,20150514,Ascension Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,DUS,20251226,St. Stephen's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,DUS,20260406,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20261225,Christmas Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20200501,Labour Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,CME,20230116,Martin Luther King's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20060106,Epiphany,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20060525,Ascension Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LXS,20171225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20110901,Hari Raya Puasa Observed,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20120206,Prophet Muhammad's Birthday Ob,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20120820,Hari Raya Puasa,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20220516,Wesak Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20230124,Second Day of Chinese New Year,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20230629,Hari Raya Qurban,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20231113,Deepavali Observed,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20061226,St. Stephen's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20070517,Ascension Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LXS,20181224,Christmas Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LXS,20181225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20130201,Federal Territory Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20130211,Chinese New Year Observed,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20131225,Christmas Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20250129,Chinese New Year,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20081231,New Year's Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20090101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20090601,Whit Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20091225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20091231,New Year's Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20100524,Whit Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LXS,20200521,Ascension Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LXS,20210405,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LXS,20211101,All Saints Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LXS,20220415,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20150101,New Year's Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20150202,Federal Territory Day Observed,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20150831,National Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,KLB,20160101,New Year's Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,KLS,20120501,Labour Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20100603,Corpus Christi,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20111003,Day of Unity,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20120528,Whit Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LXS,20230407,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LXS,20230518,Ascension Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LXS,20230529,Whit Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LXS,20240509,Ascension Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYS,20070115,Martin Luther King's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYS,20080101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLS,20130501,Labour Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLS,20131015,Hari Raya Qurban,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLS,20140203,Federal Territory Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLS,20140901,National Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20121226,St. Stephen's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20130520,Whit Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20131226,St. Stephen's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LXS,20250501,May Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LXS,20250609,Whit Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LXS,20251224,Christmas Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20240509,Ascension Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYS,20110422,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYS,20110530,Memorial Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLS,20150831,National Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLS,20160201,Federal Territory Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLS,20160708,Bridging Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20141003,Day of Unity,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20150525,Whit Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20150604,Corpus Christi,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20250418,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20250815,Assumption Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20260101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20260106,Epiphany,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYS,20120102,New Year's Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYS,20120406,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLS,20161031,Deepavali Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLS,20170511,Wesak Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLS,20180201,Federal Territory Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20170106,Epiphany,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20260501,Labour Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20190530,Ascension Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20190610,Whit Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYS,20140120,Martin Luther King's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYS,20140526,Memorial Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYS,20140901,Labor Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYS,20160118,Martin Luther King's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLS,20180614,Bridging Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLS,20180615,Hari Raya Puasa,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLS,20180911,First Day of Muharram,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNS,20221227,Christmas Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNS,20241225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MUB,20201231,New Year's Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CED,20190101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CED,20231225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CED,20251225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CME,20190419,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLS,20200525,Hari Raya Puasa,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLS,20201225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,JOS,20140421,Family Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,JOS,20150406,Family Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CPA,20250101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CPA,20250120,Martin Luther King's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CPA,20250704,Independence Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,OSB,20260525,Whit Monday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,OSB,20270101,New Year's Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,OSB,20140529,Ascension Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,JOB,20100402,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,JOS,20160321,Human Rights Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,JOS,20160325,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,JOS,20160427,Freedom Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CPA,20261126,Thanksgiving Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CPA,20270215,Washington's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CPA,20280704,Independence Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,OSB,20150514,Ascension Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,OSB,20160328,Easter Monday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,OSB,20170517,Constitution Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,JOB,20110425,Family Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,JOB,20160809,National Women's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,JOB,20170321,Human Rights Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,JOS,20191216,Day of Reconciliation,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,JOS,20191226,Day of Goodwill,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,JOS,20200413,Family Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CPA,20290528,Memorial Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CPA,20290704,Independence Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CPA,20300704,Independence Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CPA,20301128,Thanksgiving Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CPA,20310120,Martin Luther King's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CPA,20310217,Washington's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,OSB,20190530,Ascension Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,JOB,20190501,Worker's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,JOB,20200413,Family Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNS,20191226,Boxing Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNS,20200504,May Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNS,20200831,August Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNS,20210830,August Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNS,20211227,Boxing Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CPA,20310704,Independence Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CPA,20310901,Labor Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,DUS,20070507,Labour Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,COB,20130426,General Prayer Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,COB,20131224,Christmas Eve,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,COB,20140421,Easter Monday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,COB,20140529,Ascension Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,JOB,20200810,National Women's Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,JOB,20201225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,COB,20090101,New Year's Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,COB,20100401,Maundy Thursday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,JOS,20210101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,JOS,20220616,Youth's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,DUS,20081226,St. Stephen's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,DUS,20091225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,DUS,20100405,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,DUS,20110422,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,DUS,20110502,Labour Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CMB,20090223,Maha Sivarathri Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,COB,20160328,Easter Monday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKH,20050110,Adults Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,JOS,20230616,Youth's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,JOS,20230925,Heritage Day Observed,,,,,No
